"Друзья поневоле, или забавные истории заброшенного дома",""
"Дубравия","1986"
"Дубравия","1992"
"Дудочка и кувшинчик","1961"
"Дудочка и кувшинчик (Рисунки Н. Ушаковой)","1941"
"Дуль-Дуль, король без сердца",""
"Думатека (сборник)","2017"
"Дурак Ётаро",""
"Дурень Ганс",""
"Дурной товарищ","1962"
"Дух чумы",""
"Дымок","1958"
"Дырка в сёдзи",""
"Дюймовочка","2000"
"Дядовата Янкова приказка",""
"Дядюшка Фистус, или Секретные агенты из Волшебной страны","1993"
"Дядюшка Шорох и шуршавы","1982"
"Дядя Митя — Айболит","1987"
"Дядя Миша","2000"
"Дядя Тумба Магазин","1994"
"Дядя Фёдор, пёс и кот. Рисунки К. В. Юдиной.","2011"
"Еврейские народные сказки","2015"
"Его Величество Нигде",""
"Една спечелена рубла","1981"
"Её Высочество Фрося (с цветными иллюстрациями)",""
"Еж и заяц",""
"Еж-иглокож, кротиха и лисица",""
"Ежик",""
"Ежик в тумане","2003"
"Ёжик в тумане (иллюстр. Ф.Ярбусовой)","2006"
"Ёжик Ёжка и крот Антошка","1982"
"Ёжик Макс","2010"
"Ежова шубка",""
"Ежонок Эмили, или Корона для умницы","2015"
"Елена Премудрая",""
"Елена Премудрая (др. вар.)",""
"Ёлка",""
"Ёлка","2000"
"Елка",""
"Емеля-охотник","1962"
"Еня и Еля. Знакомство с феей Грамотности","2014"
"Еня и Еля. Олимпиада в Волшебном лесу","2014"
"Еня и Еля. Чудесные истории","2014"
"Есть же разница!",""
"Жаба",""
"Жаба-оборотень",""
"Жабжабыч метит в президенты",""
"Жадная хозяйка",""
"Жадность до добра не доводит",""
"Жадный богатей",""
"Жадный Канчуга","1988"
"Железная птица","2015"
"Желтая Книга фей","1998"
"Жёлтый аист","1987"
"Желтый аист",""
"Жёлтый аист и Гора солнца","1954"
"Желтый туман","2001"
"Желудёк","1985"
"Желудёк","1985"
"Желудёк. Сказка","1967"
"Жемчуг Лутры","2004"
"Жемчужина Адальмины","2004"
"Жемчужина Халиотиса",""
"Жемчужный фонтан",""
"Жена из журавлиного гнезда",""
"Жена мельника и сокровища пещеры Каммарберг",""
"Жена рыболова",""
"Женитьба Филина",""
"Женитьба Филина",""
"Жених и невеста",""
"Жених и привидение",""
"Жених-медведь",""
"Женщина и лев (Эфиопия)","1990"
"Жертва",""
"Жечек","1973"
"Живая бусинка. Мушка-клушка","1970"
"Живая перчатка",""
"Живинка в деле","1976"
"Живые cтатуи",""
"Живые грибы","2001"
"Живые куклы",""
"Жизнь и похождения Трифона Афанасьева",""
"Жизнь камней и людей",""
