Голливудская мечта , 2014
Глубокая страсть , 2014
Глаза в глаза , 2005
Главный приз — любовь , 2005
Глубокий шрам , 1994
Главный приз , 2005
Глупое сердце , 2010
Глори из Техаса , 1998
Глоток обжигающей зимы (новогодняя миниатюра) , 
Главные слова , 2004
Главное - это диван! (СИ) , 
Глаза цвета страсти , 2016
Гирлянды поцелуев , 2009
Глаза любви , 
Голос сердца , 2007
Главная роль , 2005
Герцог-сердцеед , 2009
Говори мне о любви , 2005
Гимн моей любви , 2004
Горячая девчонка , 
Гостья замка Лорримор , 2001
Грандиозный план , 2004
Горячая поклонница , 2012
Гостья из его снов , 2006
Горячий шоколад , 2009
Гостья из прошлого , 2008
Гость на свадьбе , 2012
Горячая секретарша , 
Гостиница Глории , 2004
Горячий след желания , 2009
Горячий шоколад , 2007
Гранатовый остров , 2002
Готовить я не умею , 1999
Горячая любовь холодной блондинки , 2004
Город наших надежд (сборник) , 
Горная долина , 2001
Голоса весны , 2004
Горький поцелуй , 2003
Город влюбленных , 2014
Город ангелов , 2008
Горбатая гора , 2006
Горький шоколад , 2013
Горький шоколад , 2008
Горячие сердца , 1999
Горькая услада , 1995
Гордый, жестокий... желанный , 2011
Горячая кровь , 2000
Голубоглазый ангел , 2008
Горячий парень , 2004
Голубые холмы Синтры , 2003
Город грез , 
Горы, любовь и фантазия , 2005
Город любви , 2009
Госпожа генеральша , 2012
Гордые и одинокие , 2010
Гороскоп любви , 2009
Город для счастья , 
Горький шоколад , 2008
Горбатая гора , 
Гордая женщина , 2008
Горбатая гора , 
Город соблазнов , 2008
Горькая лаванда , 2005
Госпожа сочинительница (новеллы) , 2005
Город нашей любви , 2007
Город нашей надежды (ЛП) , 
Город блаженства , 2009
Горькая сладость , 2000
Гони из сердца месть , 2002
Гордость и Предубеждение , 
Гори, моя звезда , 2007
Гранит и бархат , 2014
Грани любви , 1995
Гроза над океаном , 1997
